0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18149,0,0,0,0,0,0,0,0,0,0,0.11482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15387,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.10681,0,0.20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34725,0,0,0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0,0,0.12574,0,0,0,0,0,0,1.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21575,0,0.16819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17579,0,0,0.26318,0,0,0,0,0,0,0,0,0,0.17374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073844,0,0,0,0,0,0,0.3205,0,0,0,0,0,0.12701,0,0,0,0,0,0,0,0.30878,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15387,0,0,0,0,0,0,0,0,0,0
3.4872,7.5189,19.683,2.1526,3.2541,8.2894,3.7998,3.6569,24.604,4.2714,5.961,4.0796,10.147,7.5202,11.804,13.038,4.8187,6.8489,4.8822,4.5364,2.9457,7.6261,10.586,3.4642,9.5151,7.256,5.3093,5.157,7.9589,4.6059,4.9428,1.277,4.4528,2.942,5.9636,9.8004,6.2858,3.378,7.524,15.979,7.4378,9.7343,3.4483,3.8809,3.0375,11.082,11.183,7.4831,5.4272,5.4013,4.8353,2.6879,4.7105,7.4632,3.8197,5.6057,11.16,7.8565,3.037,1.828,20.224,2.96,3.8797,6.0857,8.4384,4.7959,2.0981,2.2309,10.926,4.4649,8.4461,1.0208,11.506,14.564,12.071,1.8147,13.233,2.7113,4.936,5.1195,3.9762,4.5682,7.6913,5.2991,8.4751,25.69,6.3739,8.1081,4.5155,6.3405,4.1497,5.678,5.2326,2.7949,2.9651,2.8523,4.4229,5.0636,2.6911,1.8163,4.6294,4.2099,12.312,9.0491,4.9084,8.0984,5.1769,10.128,2.6845,1.381,6.0125,3.9972,11.757,3.1308,3.9995,4.1913,7.0439,4.9189,3.6634,3.799,2.5007,4.0749,3.2738,3.1141,6.3745,8.4789,7.416,6.7246,4.0533,5.9874,13.712,10.308,4.6329,10.132,4.5457,8.831,2.7349,8.6075,3.6968,3.6304,5.6436,2.9289,4.5859,10.946,4.0848,2.7945,11.278,8.2583,3.0642,3.1292,4.2625,2.589,8.7824,4.7219,13.756,6.9838,6.3193,4.3429,5.7771,3.21,8.6711,5.2347,37.492,6.7121,5.4192,4.5544,11.102,4.0126,3.5596,3.7321,4.1636,3.9138,7.1952,6.2916,6.8844,8.5158,3.5506,5.6239,5.7358,11.398,13.189,2.0027,12.34,5.9824,3.7306,3.4018,5.7905,6.3506,14.859,4.0462,4.0841,3.2682,2.6694,3.4525,4.1665,25.486,4.3426,1.973,10.479,0.67583,5.0803,5.8552,7.1901,12.227,7.146,2.7897,2.4057,2.2744,10.344,4.7698,2.4866,0.8082,2.9328,5.439,10.639,5.4716,10.434,9.2327,1.6431,10.281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2446,0,0,0,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18098,0,0,0,0.17166,0,0,0,0,0,0,0.078421,0,0.12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17371,0,0,0,0.26173,0,0,0,0,0,0,0,0,0,0,0.12195,0,0,0,0.25361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22498,2.448,5.2222,6.0591,15.313,1.0362,14.976,0.24933,5.4676,2.3298,4.8146,1.956,1.4954,1.622,2.601,21.575,1.2303,10.518,1.5867,2.0336,0.36175,15.761,4.3237,0.67216,14.907,1.6745,2.7701,1.8299,1.2059,3.7423,4.119,3.831,3.8962,11.4,1.9879,1.8149,1.8488,0.48257,32.309,2.1511,2.2454,3.074,1.9964,0.73922,1.8692,7.1417,3.2281,3.6545,1.4214,4.1549,1.0745,1.792,17.193,0.80373,7.2922,48.271,0.46019,3.9806,0.5185,0.3656,3.9325,1.9733,15.787,3.572,1.5114,2.0982,0.69937,0.44619,9.5215,8.1856,1.6892,0.34026,1.0787,13.653,1.3831,0.78898,1.1144,1.5112,1.5866,0.48757,0.20927,3.4261,3.5709,1.6861,75.778,67.639,3.3144,15.766,6.6896,1.1189,3.7129,10.41,4.1861,4.1923,1.8727,0.35653,0.4315,1.1252,0.67277,1.1352,3.0862,1.7103,0.17341,0.72393,0.7012,0.67486,1.792,4.8064,1.8234,11.442,3.0875,0.37474,3.558,0,0.54895,18.112,34.849,5.7542,1.8317,0.89389,1.5183,1.2965,0.98214,0,0.56663,3.58,2.6967,1.471,2.7022,2.0725,1.0547,0.4295,9.0341,0.92113,6.8185,12.195,0.27349,4.4342,1.5711,3.38,4.1584,2.8163,6.8788,2.4323,1.2765,3.8694,0.63839,7.0016,1.9917,4.0233,4.2625,1.3808,1.5968,2.3609,3.1623,1.51,2.0495,0.69486,1.1953,11.335,1.6337,90.56,5.356,1.0858,5.4192,3.5034,1.6936,3.7039,4.1529,2.7143,3.6085,5.4191,6.4635,2.0223,8.5461,27.251,3.8042,0.80919,1.6112,0.59989,0.69415,0.50067,2.4975,0.44314,0.88357,2.1701,2.5958,1.0338,1.7831,2.375,0.81681,1.7302,3.8559,2.3902,2.8845,8.1612,2.1713,8.0715,2.5856,0.07114,3.3022,6.1996,2.9498,2.658,5.1451,0,0.7217,1.3478,2.779,3.6928,2.4866,0.2694,1.1731,16.492,4.3522,3.0778,3.0689,3.777,1.0601,6.0816
0,0,0,0,0.19142,0,0,0.16622,0,0.38831,0,0,0,0,0,0,0.20505,0,0.12206,0,0,0,0,0.051705,0,0.18605,0,0.16636,0,0,0,0,0,0,0,0,1.479,0.38606,0,0,0,0.25617,0,0.36961,0.35048,0,0.11529,0,0,0,0,0.44799,0,0,0.34725,0,0.34514,0,0,0,0,0,0.13378,0,0,0,1.0491,0,0,0,0,0,0,0.45511,0,0.078898,0,0,0,0,0,0,0,0,0,0,0,0.9009,0,0,0.21841,0,0.39244,0,0,0,0,0.18754,0,0.22703,0,0.26312,0,0,0,0,0,0,0,0,0,0.24983,0,0,0,1.0478,0,0.18562,0.1409,0.074491,0.089309,0,0,0,0,0,0,0,0,0,0,0.14317,0,0,0.28411,0,0,1.565,0,0,0,0,0,0.17374,0,0.21496,0,0.17953,0,0.22352,0,0,0,0.39349,0.15812,0,0,0.17371,0,0,0,0,0,0,0,0.52551,0.37635,0.10289,0,0,0,0,0,0,0,0,0,0.040459,0,0,0,0.071525,0.29382,0.22157,0.098175,0,0,0,0.11887,0,0,0.19225,0,0,0,0,0,0,0.13609,0.10671,0,0,0,0,0,0,0,0,0,0,0,0.2694,0,0,0,0,0,0,0,0
2.0248,5.4206,36.153,5.9794,5.1683,6.0875,7.3761,1.6622,43.741,4.6597,4.3561,2.7942,9.2928,4.7186,17.006,7.9162,6.3566,12.23,4.6381,10.481,1.6537,13.981,18.339,3.1023,11.735,10.977,9.2336,5.157,6.2706,6.717,7.0024,4.4695,3.1541,4.413,2.4848,8.53,13.311,3.6675,9.1837,16.287,5.0521,4.611,3.6298,5.5441,3.2711,8.3731,5.7644,6.787,4.0058,5.8168,1.7909,4.0319,1.4131,3.9038,7.9867,8.72,3.5665,3.7711,1.9999,4.0216,25.28,6.7657,6.1541,5.1596,5.2898,5.6951,3.8466,2.0078,7.9606,11.906,21.96,1.7013,8.4498,8.1921,6.6641,2.6825,7.1042,3.5114,6.17,5.8508,4.8133,10.849,6.3178,9.3939,7.9766,11.707,6.3739,24.099,8.5292,6.0608,8.7362,4.7317,5.1018,4.9908,2.0287,2.2581,2.4811,8.2517,3.3638,2.9514,3.8578,6.0518,5.7224,3.8006,4.9084,4.949,6.5707,8.0678,1.7728,2.5646,5.3625,2.4983,9.1272,7.6531,3.0584,8.0831,10.875,2.8771,4.7905,4.0225,3.1258,7.4088,2.9464,4.4487,3.1164,5.841,5.562,9.0361,6.4178,3.4542,4.3947,7.4446,3.243,3.8161,9.0914,7.7797,2.4614,13.302,4.8059,7.0105,7.7228,7.0971,9.1718,12.162,7.1484,7.9537,9.1503,5.7449,4.9027,8.9407,3.6536,7.9397,14.637,9.6405,11.859,10.193,5.8069,5.0377,8.2673,7.6237,6.4091,17.798,37.08,3.6522,10.838,7.8826,12.231,3.601,5.5372,2.0357,4.4412,8.7307,12.561,6.741,13.057,9.9756,6.5939,4.8147,3.9957,7.1987,6.5944,3.8623,8.5208,2.8804,3.3379,2.7567,5.1915,3.6183,11.293,3.1666,6.1261,6.1519,3.8559,3.1869,4.1665,10.452,1.6702,2.5111,7.4847,0.67583,9.462,5.8552,9.2181,9.0371,18.294,3.3709,4.0896,2.6114,4.3229,4.7698,2.2794,1.8858,4.1059,4.3863,13.056,15.731,5.9332,5.4557,0.84805,4.6336
667.97,1881.5,3790.5,673.04,837.46,1476.9,2077.6,624.66,5391.1,1195.6,1662.7,309.15,2713.6,1388.3,2316.6,1374.2,1071,2229.5,1012.6,1839.6,176.33,1200.1,3029.5,276.88,3076.9,1443.8,900.16,365.98,1387.7,1508,1314.8,862.39,899.85,2312,1148,1658.5,1722.7,593.27,1907.3,2264.5,1745.5,2128.5,968.06,1557.9,581.09,2056.1,2033.2,2332.6,766.4,1538.5,1417.5,1414.5,2146.3,439.18,2578.7,2302.4,922.34,925.81,418.29,786.03,1940.6,686.86,1422.3,1150.1,791.57,911.82,1436.5,275.41,3098.5,667.5,3868.3,951.04,2273,3307.3,986.8,328.06,962.97,631.47,1077.6,1260.1,1147,3841.3,1929.4,1900,2323.7,5452.7,1370.4,5923,1599.5,715.64,1472.9,2709.4,1469.2,829.47,627.35,707.13,885.11,1565.4,663.51,755.8,1469.3,939.07,2083.1,1136,801.12,592.76,1385.2,1164.9,232.84,933.33,1239.2,992.06,1663.6,1010.2,539.85,935.4,1573.6,437.6,852.15,416.92,543,2186.7,1211.6,666.86,1335.4,1606.1,1361.3,822.5,1077.9,715.26,2260.5,907.67,2025.5,722.83,2183.1,1827.2,1741.6,1964.9,909.32,2039.2,2955.5,907.19,2386.5,2668.1,1530,2866.5,2419.1,1858.5,952.96,2246.6,1416.4,2510.3,3163.5,2071.7,3434.6,1517.8,1410.4,749.06,1613.7,863.48,1231.9,4820.9,4690.2,817.1,2290,954.85,2514.9,852.41,1007,1214.3,2768.5,914.32,1634,1803.7,2767.3,2792,1593.2,504.49,769.57,1181.5,2166.8,739.99,1315.1,762.65,364.82,829.99,748.18,510.19,757.34,466.02,1247.7,610.96,2265.2,2155.7,987.46,3522.8,776.83,828.68,3346.5,108.95,1183.3,2253.9,1795.1,1878.9,2946.1,185.63,1408.8,601.71,726.25,1051.4,556.38,836.22,654.3,861.29,1955.3,3862.3,1030.5,1629.2,344.09,1021.8
0.11249,0,0,0,0,0,0.44704,0,1.8225,1.1649,0.22927,0.22354,0.53407,0.44237,1.4005,0.31044,0.20505,0.2446,0.48822,0.46929,0,0.2542,0.29819,0.051705,3.8061,1.4884,0.46168,0.49907,0.24118,0.28787,0,0.21283,0,0,0,1.2704,0,0,0.88517,3.9948,0.56134,0.51233,0.18149,0.55441,0.23365,0.49253,0.46115,0.17403,0.12922,5.8168,0.71635,0.44799,7.3012,0,2.778,2.4914,0.57524,0.83802,0.14814,0,0.56179,0,0.80271,0.2646,0,0.14987,1.0491,0,0.15609,1.4883,4.223,0,0.17978,0.45511,0,0,0.4179,0.088896,0,2.6816,0.20927,0,0.82406,1.2043,0.99708,0.32519,0,0,0,0,0.43681,0,0.65407,0.19963,0,0.11885,0.21575,0,0.84096,0.22703,1.2859,0.13156,0,0.18098,0,0.22495,0.19911,0.34331,0.3039,0,0.325,0,0,1.0436,0.15684,0.14969,0,0.55686,0.98629,0.074491,0.71447,0,0,0,0.14166,0,0.33709,0.21014,0,0,0.70316,0.14317,0,0.13159,1.4205,0,0,0,0.09242,0,0.59406,0.67591,0.22929,0,0.2553,1.2898,0.2128,0.17953,0.15321,0,0.20298,0,1.3307,2.1642,0.9487,2.0763,2.5619,1.0423,0.59763,0.20062,0.62834,2.0939,1.648,0.49354,0,0,0.18817,0.10289,0.59327,0.16964,0.83273,0,0.12195,0,0.94957,0.48662,0.50722,0.24276,0,0.29994,0,0.071525,0,0,0.49087,0,0,1.2553,0.4755,0,0.40841,0,0.2966,0,0.641,0,0.33405,0,0,0,0.063503,1.0333,0.73745,0.2658,0.28584,0.11624,0.24057,0.33695,0.30878,1.8464,0.20722,0,0,0,0.48357,0,0.40919,0.41967,0.053003,0.1448
16.424,20.109,44.187,13.474,17.036,15.284,10.505,6.4826,27.338,8.1544,8.2537,13.636,30.335,34.947,26.21,123.71,37.012,13.453,30.758,19.241,17.881,36.351,21.768,19.441,8.5636,79.816,45.591,19.63,22.43,23.03,7.8262,11.706,11.132,10.665,7.4545,23.412,7.7648,13.222,19.695,27.657,11.086,33.045,22.323,27.721,33.879,67.723,46.346,24.886,8.27,9.5562,21.49,12.096,12.483,27.327,9.0285,14.014,66.153,29.75,24.888,4.0216,15.73,14.518,23.68,21.432,24.056,41.964,23.429,12.159,16.077,31.254,77.704,5.4442,19.776,8.6472,9.3047,7.732,13.651,10.179,16.571,28.523,12.556,5.7102,12.636,6.9852,25.924,9.7556,7.9037,6.3063,25.253,15.851,27.301,11.356,21.192,18.566,13.109,13.073,19.849,15.378,14.296,24.293,6.944,22.365,14.219,18.822,26.646,25.87,14.336,22.144,12.409,12.429,20.8,17.987,3.558,15.306,26.036,8.3825,52.273,38.794,45.651,34.489,18.398,39.452,9.1666,19.129,7.0828,12.813,34.383,14.08,13.511,14.738,11.075,43.236,15.983,8.027,11.08,3.995,6.0169,13.042,15.434,17.151,18.713,13.18,22.7,22.239,23.743,26.441,23.833,27.288,20.377,12.964,30.852,17.951,20.758,48.989,92.972,33.975,49.188,58.542,69.027,37.817,64.342,18.321,21.424,11.648,26.58,28.728,51.936,34.158,15.227,15.946,25.259,28.3,26.464,25.841,23.027,30.657,18.767,24.599,23.974,34.194,22.213,27.895,24.534,18.612,26.409,12.434,41.532,22.153,46.361,24.629,31.039,48.831,32.923,11.154,32.05,18.613,13.028,14.887,66.274,10.386,15.114,14.81,51.437,25.517,17.15,105.19,17.321,12.72,27.945,59.084,20.1,16.433,8.2118,14.913,29.498,47.876,56.672,26.859,10.548,22.444
13.724,26.229,58.649,14.032,20.099,27.588,30.622,5.6515,45.563,44.655,29.346,10.115,38.026,14.156,61.222,63.485,22.761,65.064,18.919,40.984,5.6847,65.33,82.897,9.4102,46.941,43.722,22.391,9.1495,30.871,27.444,33.364,23.837,27.274,45.233,31.309,39.383,22.555,16.311,24.895,63.61,31.154,41.499,12.341,17.926,12.851,45.806,35.163,32.891,15.894,28.669,15.581,15.008,31.56,18.83,26.044,38.617,20.824,15.818,15.777,25.957,64.793,24.385,12.977,17.596,12.343,21.432,71.686,9.593,29.033,24.557,51.521,8.5066,42.608,57.8,33.698,6.1541,18.527,12.712,16.394,33.886,23.648,42.256,23.348,22.883,44.37,48.128,28.173,86.487,21.908,12.495,39.531,61.512,22.108,26.551,9.8316,18.421,23.948,34.882,26.911,19.979,25.461,23.418,37.109,19.365,26.821,19.346,34.048,33.473,6.23,11.738,20.475,7.3699,36.973,19.481,21.409,19.01,29.782,19.397,26.912,17.58,25.542,34.266,12.768,13.791,16.715,19.407,20.731,48.963,26.009,29.937,23.907,16.035,14.825,18.554,38.354,35.745,21.88,63.643,23.382,20.28,34.456,17.574,32.56,31.621,18.382,22.786,26.174,19.928,12.41,17.881,23.951,18.814,40.984,30.889,55.815,79.653,59.265,52.288,84.665,34.908,49.262,97.888,72.924,18.853,52.643,22.772,72.071,13.375,19.776,22.054,40.804,48.772,51.708,38.873,59.111,54.744,46.411,18.045,13.727,35.693,35.749,10.3,26.885,7.9765,10.308,11.496,18.17,11.963,63.003,10.467,41.045,18.648,34.406,20.184,39.101,96.789,19.208,31.569,47.902,4.2684,21.02,47.186,73.929,79.208,41.161,15.46,21.17,22.997,46.472,57.7,60.922,18.858,31.674,22.809,51.742,76.26,58.104,68.406,5.6183,67.766
